Customer Postal Code;Customer Key;Customer ID;Customer Name;Customer Segment;Customer City;State Key;Customer State;Customer Region
75220;2464;JP-15460;Jennifer Patt;Corporate;Dallas;42;Texas;Central
94110;2465;JP-15520;Jeremy Pistek;Consumer;San Francisco;4;California;West
77070;2466;JP-15520;Jeremy Pistek;Consumer;Houston;42;Texas;Central
32127;2467;JP-15520;Jeremy Pistek;Consumer;Port Orange;9;Florida;South
53711;2468;JP-15520;Jeremy Pistek;Consumer;Madison;48;Wisconsin;Central
95616;2469;JP-15520;Jeremy Pistek;Consumer;Davis;4;California;West
33161;2470;JP-15520;Jeremy Pistek;Consumer;North Miami;9;Florida;South
72401;2471;JP-15520;Jeremy Pistek;Consumer;Jonesboro;3;Arkansas;South
31907;2472;JP-16135;Julie Prescott;Home Office;Columbus;10;Georgia;South
43229;2473;JP-16135;Julie Prescott;Home Office;Columbus;34;Ohio;East
74403;2474;JP-16135;Julie Prescott;Home Office;Muskogee;35;Oklahoma;Central
90032;2475;JP-16135;Julie Prescott;Home Office;Los Angeles;4;California;West
45503;2476;JP-16135;Julie Prescott;Home Office;Springfield;34;Ohio;East
10011;2477;JP-16135;Julie Prescott;Home Office;New York City;31;New York;East
92024;2478;JP-16135;Julie Prescott;Home Office;San Diego;4;California;West
19120;2479;JP-16135;Julie Prescott;Home Office;Philadelphia;37;Pennsylvania;East
6457;2480;JR-15670;Jim Radford;Consumer;Middletown;6;Connecticut;East
80906;2481;JR-15670;Jim Radford;Consumer;Colorado Springs;5;Colorado;West
32216;2482;JR-15700;Jocasta Rupert;Consumer;Jacksonville;9;Florida;South
45503;2483;JR-16210;Justin Ritter;Corporate;Springfield;34;Ohio;East
32216;2484;JR-16210;Justin Ritter;Corporate;Jacksonville;9;Florida;South
97477;2485;JR-16210;Justin Ritter;Corporate;Springfield;36;Oregon;West
47201;2486;JR-16210;Justin Ritter;Corporate;Columbus;13;Indiana;Central
94110;2487;JR-16210;Justin Ritter;Corporate;San Francisco;4;California;West
90045;2488;JS-15595;Jill Stevenson;Corporate;Los Angeles;4;California;West
33180;2489;JS-15595;Jill Stevenson;Corporate;Miami;9;Florida;South
60653;2490;JS-15595;Jill Stevenson;Corporate;Chicago;12;Illinois;Central
43229;2491;JS-15595;Jill Stevenson;Corporate;Columbus;34;Ohio;East
90036;2492;JS-15685;Jim Sink;Corporate;Los Angeles;4;California;West
19140;2493;JS-15685;Jim Sink;Corporate;Philadelphia;37;Pennsylvania;East
33023;2494;JS-15685;Jim Sink;Corporate;Miramar;9;Florida;South
10035;2495;JS-15685;Jim Sink;Corporate;New York City;31;New York;East
98103;2496;JS-15880;John Stevenson;Consumer;Seattle;46;Washington;West
78550;2497;JS-15880;John Stevenson;Consumer;Harlingen;42;Texas;Central
75061;2498;JS-15880;John Stevenson;Consumer;Irving;42;Texas;Central
30318;2499;JS-15880;John Stevenson;Consumer;Atlanta;10;Georgia;South
43615;2500;JS-15880;John Stevenson;Consumer;Toledo;34;Ohio;East
60068;2501;JS-15940;Joni Sundaresam;Home Office;Park Ridge;12;Illinois;Central
19134;2502;JS-15940;Joni Sundaresam;Home Office;Philadelphia;37;Pennsylvania;East
54915;2503;JS-15940;Joni Sundaresam;Home Office;Appleton;48;Wisconsin;Central
75043;2504;JS-15940;Joni Sundaresam;Home Office;Garland;42;Texas;Central
43130;2505;JS-15940;Joni Sundaresam;Home Office;Lancaster;34;Ohio;East
77036;2506;JS-16030;Joy Smith;Consumer;Houston;42;Texas;Central
39401;2507;JS-16030;Joy Smith;Consumer;Hattiesburg;23;Mississippi;South
48183;2508;JS-16030;Joy Smith;Consumer;Trenton;21;Michigan;Central
62521;2509;JS-16030;Joy Smith;Consumer;Decatur;12;Illinois;Central
43229;2510;JS-16030;Joy Smith;Consumer;Columbus;34;Ohio;East
94122;2511;JS-16030;Joy Smith;Consumer;San Francisco;4;California;West
98661;2512;JW-15220;Jane Waco;Corporate;Vancouver;46;Washington;West
44107;2513;JW-15220;Jane Waco;Corporate;Lakewood;34;Ohio;East
36116;2514;JW-15220;Jane Waco;Corporate;Montgomery;1;Alabama;South
92105;2515;JW-15220;Jane Waco;Corporate;San Diego;4;California;West
1841;2516;JW-15220;Jane Waco;Corporate;Lawrence;20;Massachusetts;East
95823;2517;JW-15220;Jane Waco;Corporate;Sacramento;4;California;West
94601;2518;JW-15955;Joni Wasserman;Consumer;Oakland;4;California;West
40214;2519;JW-15955;Joni Wasserman;Consumer;Louisville;16;Kentucky;South
11561;2520;JW-15955;Joni Wasserman;Consumer;Long Beach;31;New York;East
98103;2521;JW-15955;Joni Wasserman;Consumer;Seattle;46;Washington;West
19120;2522;JW-15955;Joni Wasserman;Consumer;Philadelphia;37;Pennsylvania;East
27604;2523;JW-15955;Joni Wasserman;Consumer;Raleigh;32;North Carolina;South
19140;2524;JW-16075;Julia West;Consumer;Philadelphia;37;Pennsylvania;East
94109;2525;JW-16075;Julia West;Consumer;San Francisco;4;California;West
28540;2526;JW-16075;Julia West;Consumer;Jacksonville;32;North Carolina;South
60610;2527;JW-16075;Julia West;Consumer;Chicago;12;Illinois;Central
91761;2528;KA-16525;Kelly Andreada;Consumer;Ontario;4;California;West
60505;2529;KA-16525;Kelly Andreada;Consumer;Aurora;12;Illinois;Central
10024;2530;KA-16525;Kelly Andreada;Consumer;New York City;31;New York;East
8861;2531;KA-16525;Kelly Andreada;Consumer;Perth Amboy;29;New Jersey;East
10035;2532;KA-16525;Kelly Andreada;Consumer;New York City;31;New York;East
98103;2533;KA-16525;Kelly Andreada;Consumer;Seattle;46;Washington;West
92037;2534;KA-16525;Kelly Andreada;Consumer;San Diego;4;California;West
90036;2535;KB-16240;Karen Bern;Corporate;Los Angeles;4;California;West
56301;2536;KB-16240;Karen Bern;Corporate;Saint Cloud;22;Minnesota;Central
19140;2537;KB-16240;Karen Bern;Corporate;Philadelphia;37;Pennsylvania;East
33180;2538;KB-16240;Karen Bern;Corporate;Miami;9;Florida;South
37421;2539;KB-16240;Karen Bern;Corporate;Chattanooga;41;Tennessee;South
79762;2540;KB-16240;Karen Bern;Corporate;Odessa;42;Texas;Central
90049;2541;KB-16240;Karen Bern;Corporate;Los Angeles;4;California;West
55407;2542;KB-16315;Karl Braun;Consumer;Minneapolis;22;Minnesota;Central
11520;2543;KB-16315;Karl Braun;Consumer;Freeport;31;New York;East
27360;2544;KB-16315;Karl Braun;Consumer;Thomasville;32;North Carolina;South
33021;2545;KB-16315;Karl Braun;Consumer;Hollywood;9;Florida;South
44312;2546;KB-16315;Karl Braun;Consumer;Akron;34;Ohio;East
19711;2547;KB-16315;Karl Braun;Consumer;Newark;7;Delaware;East
90008;2548;KB-16315;Karl Braun;Consumer;Los Angeles;4;California;West
44105;2549;KB-16315;Karl Braun;Consumer;Cleveland;34;Ohio;East
46203;2550;KB-16315;Karl Braun;Consumer;Indianapolis;13;Indiana;Central
92307;2551;KB-16405;Katrina Bavinger;Home Office;Apple Valley;4;California;West
10035;2552;KB-16405;Katrina Bavinger;Home Office;New York City;31;New York;East
98105;2553;KB-16405;Katrina Bavinger;Home Office;Seattle;46;Washington;West
68025;2554;KB-16585;Ken Black;Corporate;Fremont;26;Nebraska;Central
77095;2555;KB-16585;Ken Black;Corporate;Houston;42;Texas;Central
1852;2556;KB-16585;Ken Black;Corporate;Lowell;20;Massachusetts;East
33012;2557;KB-16585;Ken Black;Corporate;Hialeah;9;Florida;South
97504;2558;KB-16585;Ken Black;Corporate;Medford;36;Oregon;West
75081;2559;KB-16585;Ken Black;Corporate;Dallas;42;Texas;Central
98103;2560;KB-16585;Ken Black;Corporate;Seattle;46;Washington;West
98115;2561;KB-16585;Ken Black;Corporate;Seattle;46;Washington;West
70506;2562;KB-16585;Ken Black;Corporate;Lafayette;17;Louisiana;South
97477;2563;KB-16585;Ken Black;Corporate;Springfield;36;Oregon;West
94110;2564;KB-16585;Ken Black;Corporate;San Francisco;4;California;West
20735;2565;KB-16585;Ken Black;Corporate;Clinton;19;Maryland;East
77041;2566;KB-16600;Ken Brennan;Corporate;Houston;42;Texas;Central
48180;2567;KB-16600;Ken Brennan;Corporate;Taylor;21;Michigan;Central
47201;2568;KB-16600;Ken Brennan;Corporate;Columbus;13;Indiana;Central
49505;2569;KB-16600;Ken Brennan;Corporate;Grand Rapids;21;Michigan;Central
10009;2570;KB-16600;Ken Brennan;Corporate;New York City;31;New York;East
60623;2571;KB-16600;Ken Brennan;Corporate;Chicago;12;Illinois;Central
98105;2572;KB-16600;Ken Brennan;Corporate;Seattle;46;Washington;West
94110;2573;KC-16255;Karen Carlisle;Corporate;San Francisco;4;California;West
31204;2574;KC-16255;Karen Carlisle;Corporate;Macon;10;Georgia;South
42420;2575;KC-16255;Karen Carlisle;Corporate;Henderson;16;Kentucky;South
19120;2576;KC-16255;Karen Carlisle;Corporate;Philadelphia;37;Pennsylvania;East
35810;2577;KC-16255;Karen Carlisle;Corporate;Huntsville;1;Alabama;South
10009;2578;KC-16255;Karen Carlisle;Corporate;New York City;31;New York;East
92037;2579;KC-16540;Kelly Collister;Consumer;San Diego;4;California;West
43055;2580;KC-16540;Kelly Collister;Consumer;Newark;34;Ohio;East
98115;2581;KC-16540;Kelly Collister;Consumer;Seattle;46;Washington;West
77041;2582;KC-16540;Kelly Collister;Consumer;Houston;42;Texas;Central
98105;2583;KC-16675;Kimberly Carter;Corporate;Seattle;46;Washington;West
32303;2584;KC-16675;Kimberly Carter;Corporate;Tallahassee;9;Florida;South
40214;2585;KC-16675;Kimberly Carter;Corporate;Louisville;16;Kentucky;South
42420;2586;KC-16675;Kimberly Carter;Corporate;Henderson;16;Kentucky;South
22153;2587;KD-16270;Karen Daniels;Consumer;Springfield;45;Virginia;South
10701;2588;KD-16270;Karen Daniels;Consumer;Yonkers;31;New York;East
10024;2589;KD-16270;Karen Daniels;Consumer;New York City;31;New York;East
77095;2590;KD-16270;Karen Daniels;Consumer;Houston;42;Texas;Central
90032;2591;KD-16270;Karen Daniels;Consumer;Los Angeles;4;California;West
94122;2592;KD-16345;Katherine Ducich;Consumer;San Francisco;4;California;West
92683;2593;KD-16345;Katherine Ducich;Consumer;Westminster;4;California;West
60623;2594;KD-16345;Katherine Ducich;Consumer;Chicago;12;Illinois;Central
90049;2595;KD-16345;Katherine Ducich;Consumer;Los Angeles;4;California;West
10009;2596;KD-16345;Katherine Ducich;Consumer;New York City;31;New York;East
10035;2597;KD-16345;Katherine Ducich;Consumer;New York City;31;New York;East
10009;2598;KD-16495;Keith Dawkins;Corporate;New York City;31;New York;East
28314;2599;KD-16495;Keith Dawkins;Corporate;Fayetteville;32;North Carolina;South
49201;2600;KD-16495;Keith Dawkins;Corporate;Jackson;21;Michigan;Central
23320;2601;KD-16495;Keith Dawkins;Corporate;Chesapeake;45;Virginia;South
77536;2602;KD-16495;Keith Dawkins;Corporate;Deer Park;42;Texas;Central
39212;2603;KD-16495;Keith Dawkins;Corporate;Jackson;23;Mississippi;South
90036;2604;KD-16495;Keith Dawkins;Corporate;Los Angeles;4;California;West
95123;2605;KD-16495;Keith Dawkins;Corporate;San Jose;4;California;West
19120;2606;KD-16495;Keith Dawkins;Corporate;Philadelphia;37;Pennsylvania;East
10024;2607;KD-16495;Keith Dawkins;Corporate;New York City;31;New York;East
85254;2608;KD-16615;Ken Dana;Corporate;Scottsdale;2;Arizona;West
90008;2609;KD-16615;Ken Dana;Corporate;Los Angeles;4;California;West
10024;2610;KD-16615;Ken Dana;Corporate;New York City;31;New York;East
90032;2611;KD-16615;Ken Dana;Corporate;Los Angeles;4;California;West
92804;2612;KD-16615;Ken Dana;Corporate;Anaheim;4;California;West
37620;2613;KE-16420;Katrina Edelman;Corporate;Bristol;41;Tennessee;South
78207;2614;KE-16420;Katrina Edelman;Corporate;San Antonio;42;Texas;Central
10035;2615;KE-16420;Katrina Edelman;Corporate;New York City;31;New York;East
97224;2616;KE-16420;Katrina Edelman;Corporate;Tigard;36;Oregon;West
75220;2617;KE-16420;Katrina Edelman;Corporate;Dallas;42;Texas;Central
80013;2618;KE-16420;Katrina Edelman;Corporate;Aurora;5;Colorado;West
19134;2619;KE-16420;Katrina Edelman;Corporate;Philadelphia;37;Pennsylvania;East
90008;2620;KE-16420;Katrina Edelman;Corporate;Los Angeles;4;California;West
95336;2621;KF-16285;Karen Ferguson;Home Office;Manteca;4;California;West
90805;2622;KF-16285;Karen Ferguson;Home Office;Long Beach;4;California;West
46203;2623;KF-16285;Karen Ferguson;Home Office;Indianapolis;13;Indiana;Central
7060;2624;KF-16285;Karen Ferguson;Home Office;Plainfield;29;New Jersey;East
92105;2625;KF-16285;Karen Ferguson;Home Office;San Diego;4;California;West
90008;2626;KF-16285;Karen Ferguson;Home Office;Los Angeles;4;California;West
30328;2627;KF-16285;Karen Ferguson;Home Office;Sandy Springs;10;Georgia;South
42104;2628;KH-16330;Katharine Harms;Corporate;Bowling Green;16;Kentucky;South
60035;2629;KH-16330;Katharine Harms;Corporate;Highland Park;12;Illinois;Central
61032;2630;KH-16330;Katharine Harms;Corporate;Freeport;12;Illinois;Central
43055;2631;KH-16330;Katharine Harms;Corporate;Newark;34;Ohio;East
97123;2632;KH-16330;Katharine Harms;Corporate;Hillsboro;36;Oregon;West
10024;2633;KH-16330;Katharine Harms;Corporate;New York City;31;New York;East
10035;2634;KH-16330;Katharine Harms;Corporate;New York City;31;New York;East
2151;2635;KH-16330;Katharine Harms;Corporate;Revere;20;Massachusetts;East
19143;2636;KH-16360;Katherine Hughes;Consumer;Philadelphia;37;Pennsylvania;East
60623;2637;KH-16360;Katherine Hughes;Consumer;Chicago;12;Illinois;Central
40214;2638;KH-16360;Katherine Hughes;Consumer;Louisville;16;Kentucky;South
19901;2639;KH-16360;Katherine Hughes;Consumer;Dover;7;Delaware;East
22204;2640;KH-16360;Katherine Hughes;Consumer;Arlington;45;Virginia;South
77070;2641;KH-16360;Katherine Hughes;Consumer;Houston;42;Texas;Central
94110;2642;KH-16510;Keith Herrera;Consumer;San Francisco;4;California;West
98103;2643;KH-16510;Keith Herrera;Consumer;Seattle;46;Washington;West
75081;2644;KH-16510;Keith Herrera;Consumer;Dallas;42;Texas;Central
77095;2645;KH-16510;Keith Herrera;Consumer;Houston;42;Texas;Central
91767;2646;KH-16510;Keith Herrera;Consumer;Pomona;4;California;West
22204;2647;KH-16510;Keith Herrera;Consumer;Arlington;45;Virginia;South
92404;2648;KH-16510;Keith Herrera;Consumer;San Bernardino;4;California;West
78207;2649;KH-16630;Ken Heidel;Corporate;San Antonio;42;Texas;Central
73071;2650;KH-16630;Ken Heidel;Corporate;Norman;35;Oklahoma;Central
98105;2651;KH-16630;Ken Heidel;Corporate;Seattle;46;Washington;West
77070;2652;KH-16630;Ken Heidel;Corporate;Houston;42;Texas;Central
20735;2653;KH-16630;Ken Heidel;Corporate;Clinton;19;Maryland;East
28205;2654;KH-16630;Ken Heidel;Corporate;Charlotte;32;North Carolina;South
44312;2655;KH-16630;Ken Heidel;Corporate;Akron;34;Ohio;East
84062;2656;KH-16630;Ken Heidel;Corporate;Pleasant Grove;43;Utah;West
92704;2657;KH-16630;Ken Heidel;Corporate;Santa Ana;4;California;West
94110;2658;KH-16690;Kristen Hastings;Corporate;San Francisco;4;California;West
90008;2659;KH-16690;Kristen Hastings;Corporate;Los Angeles;4;California;West
2895;2660;KH-16690;Kristen Hastings;Corporate;Woonsocket;38;Rhode Island;East
90032;2661;KH-16690;Kristen Hastings;Corporate;Los Angeles;4;California;West
22153;2662;KH-16690;Kristen Hastings;Corporate;Springfield;45;Virginia;South
97477;2663;KH-16690;Kristen Hastings;Corporate;Springfield;36;Oregon;West
92503;2664;KH-16690;Kristen Hastings;Corporate;Riverside;4;California;West
80906;2665;KL-16555;Kelly Lampkin;Corporate;Colorado Springs;5;Colorado;West
78207;2666;KL-16555;Kelly Lampkin;Corporate;San Antonio;42;Texas;Central
89502;2667;KL-16555;Kelly Lampkin;Corporate;Reno;27;Nevada;West
45014;2668;KL-16555;Kelly Lampkin;Corporate;Fairfield;34;Ohio;East
27405;2669;KL-16555;Kelly Lampkin;Corporate;Greensboro;32;North Carolina;South
32216;2670;KL-16555;Kelly Lampkin;Corporate;Jacksonville;9;Florida;South
72701;2671;KL-16555;Kelly Lampkin;Corporate;Fayetteville;3;Arkansas;South
60505;2672;KL-16555;Kelly Lampkin;Corporate;Aurora;12;Illinois;Central
60610;2673;KL-16645;Ken Lonsdale;Consumer;Chicago;12;Illinois;Central
84041;2674;KL-16645;Ken Lonsdale;Consumer;Layton;43;Utah;West
60623;2675;KL-16645;Ken Lonsdale;Consumer;Chicago;12;Illinois;Central
94122;2676;KL-16645;Ken Lonsdale;Consumer;San Francisco;4;California;West
19711;2677;KL-16645;Ken Lonsdale;Consumer;Newark;7;Delaware;East
10035;2678;KL-16645;Ken Lonsdale;Consumer;New York City;31;New York;East
48205;2679;KL-16645;Ken Lonsdale;Consumer;Detroit;21;Michigan;Central
77095;2680;KL-16645;Ken Lonsdale;Consumer;Houston;42;Texas;Central
98105;2681;KL-16645;Ken Lonsdale;Consumer;Seattle;46;Washington;West
97477;2682;KL-16645;Ken Lonsdale;Consumer;Springfield;36;Oregon;West
94568;2683;KL-16645;Ken Lonsdale;Consumer;Dublin;4;California;West
10011;2684;KM-16225;Kalyca Meade;Corporate;New York City;31;New York;East
66212;2685;KM-16225;Kalyca Meade;Corporate;Overland Park;15;Kansas;Central
19143;2686;KM-16225;Kalyca Meade;Corporate;Philadelphia;37;Pennsylvania;East
65807;2687;KM-16225;Kalyca Meade;Corporate;Springfield;24;Missouri;Central
21215;2688;KM-16225;Kalyca Meade;Corporate;Baltimore;19;Maryland;East
94086;2689;KM-16225;Kalyca Meade;Corporate;Sunnyvale;4;California;West
24153;2690;KM-16375;Katherine Murray;Home Office;Salem;45;Virginia;South
91360;2691;KM-16375;Katherine Murray;Home Office;Thousand Oaks;4;California;West
75217;2692;KM-16375;Katherine Murray;Home Office;Dallas;42;Texas;Central
22204;2693;KM-16375;Katherine Murray;Home Office;Arlington;45;Virginia;South
85234;2694;KM-16375;Katherine Murray;Home Office;Gilbert;2;Arizona;West
2908;2695;KM-16375;Katherine Murray;Home Office;Providence;38;Rhode Island;East
77070;2696;KM-16375;Katherine Murray;Home Office;Houston;42;Texas;Central
72762;2697;KM-16375;Katherine Murray;Home Office;Springdale;3;Arkansas;South
30076;2698;KM-16660;Khloe Miller;Consumer;Roswell;10;Georgia;South
95123;2699;KM-16660;Khloe Miller;Consumer;San Jose;4;California;West
90032;2700;KM-16660;Khloe Miller;Consumer;Los Angeles;4;California;West
19140;2701;KM-16660;Khloe Miller;Consumer;Philadelphia;37;Pennsylvania;East
90301;2702;KM-16660;Khloe Miller;Consumer;Inglewood;4;California;West
90004;2703;KM-16720;Kunst Miller;Consumer;Los Angeles;4;California;West
94591;2704;KM-16720;Kunst Miller;Consumer;Vallejo;4;California;West
11561;2705;KM-16720;Kunst Miller;Consumer;Long Beach;31;New York;East
89031;2706;KM-16720;Kunst Miller;Consumer;North Las Vegas;27;Nevada;West
77095;2707;KM-16720;Kunst Miller;Consumer;Houston;42;Texas;Central
10035;2708;KM-16720;Kunst Miller;Consumer;New York City;31;New York;East
85323;2709;KM-16720;Kunst Miller;Consumer;Avondale;2;Arizona;West
1852;2710;KM-16720;Kunst Miller;Consumer;Lowell;20;Massachusetts;East
90004;2711;KN-16390;Katherine Nockton;Corporate;Los Angeles;4;California;West
43229;2712;KN-16390;Katherine Nockton;Corporate;Columbus;34;Ohio;East
19120;2713;KN-16390;Katherine Nockton;Corporate;Philadelphia;37;Pennsylvania;East
2740;2714;KN-16390;Katherine Nockton;Corporate;New Bedford;20;Massachusetts;East
10011;2715;KN-16390;Katherine Nockton;Corporate;New York City;31;New York;East
45503;2716;KN-16390;Katherine Nockton;Corporate;Springfield;34;Ohio;East
77070;2717;KN-16390;Katherine Nockton;Corporate;Houston;42;Texas;Central
20735;2718;KN-16390;Katherine Nockton;Corporate;Clinton;19;Maryland;East
93101;2719;KN-16390;Katherine Nockton;Corporate;Santa Barbara;4;California;West
32216;2720;KN-16450;Kean Nguyen;Corporate;Jacksonville;9;Florida;South
90278;2721;KN-16450;Kean Nguyen;Corporate;Redondo Beach;4;California;West
93277;2722;KN-16450;Kean Nguyen;Corporate;Visalia;4;California;West
75220;2723;KN-16450;Kean Nguyen;Corporate;Dallas;42;Texas;Central
21215;2724;KN-16450;Kean Nguyen;Corporate;Baltimore;19;Maryland;East
80525;2725;KN-16705;Kristina Nunn;Home Office;Fort Collins;5;Colorado;West
98105;2726;KN-16705;Kristina Nunn;Home Office;Seattle;46;Washington;West
36830;2727;KN-16705;Kristina Nunn;Home Office;Auburn;1;Alabama;South
27604;2728;KN-16705;Kristina Nunn;Home Office;Raleigh;32;North Carolina;South
89431;2729;KN-16705;Kristina Nunn;Home Office;Sparks;27;Nevada;West
10009;2730;KN-16705;Kristina Nunn;Home Office;New York City;31;New York;East
78501;2731;KN-16705;Kristina Nunn;Home Office;Mcallen;42;Texas;Central
10801;2732;KN-16705;Kristina Nunn;Home Office;New Rochelle;31;New York;East
84043;2733;KS-16300;Karen Seio;Corporate;Lehi;43;Utah;West
27604;2734;KS-16300;Karen Seio;Corporate;Raleigh;32;North Carolina;South
31907;2735;KS-16300;Karen Seio;Corporate;Columbus;10;Georgia;South
90049;2736;KT-16465;Kean Takahito;Consumer;Los Angeles;4;California;West
85301;2737;KT-16465;Kean Takahito;Consumer;Glendale;2;Arizona;West
90032;2738;KT-16465;Kean Takahito;Consumer;Los Angeles;4;California;West
60623;2739;KT-16465;Kean Takahito;Consumer;Chicago;12;Illinois;Central
